BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples
464,60,65,121,golden_prefix,per_orientation,73.1519857263181,121000
465,75,65,121,golden_prefix,per_orientation,86.1023370607324,121000
466,15,70,121,golden_prefix,per_orientation,30095096.8266225,121000
467,30,70,121,golden_prefix,per_orientation,241.639484252175,121000
468,45,70,121,golden_prefix,per_orientation,80.7215998858578,121000
469,60,70,121,golden_prefix,per_orientation,73.1480908157689,121000
470,75,70,121,golden_prefix,per_orientation,85.1147187479016,121000
471,15,75,121,golden_prefix,per_orientation,30095096.8266225,121000
472,30,75,121,golden_prefix,per_orientation,241.639484252175,121000
473,45,75,121,golden_prefix,per_orientation,80.7215998858578,121000
474,60,75,121,golden_prefix,per_orientation,73.1480908157689,121000
475,75,75,121,golden_prefix,per_orientation,85.1147187479016,121000
476,15,85,121,golden_prefix,per_orientation,30095096.8266225,121000
477,30,85,121,golden_prefix,per_orientation,241.639484252175,121000
478,45,85,121,golden_prefix,per_orientation,80.7215998858578,121000
479,60,85,121,golden_prefix,per_orientation,73.1480908157689,121000
480,75,85,121,golden_prefix,per_orientation,85.1147187479016,121000
481,15,45,3,center_ring,per_orientation,Inf,3000
482,30,45,3,center_ring,per_orientation,Inf,3000
483,45,45,3,center_ring,per_orientation,Inf,3000
484,60,45,3,center_ring,per_orientation,Inf,3000
485,75,45,3,center_ring,per_orientation,Inf,3000
486,15,60,3,center_ring,per_orientation,Inf,3000
487,30,60,3,center_ring,per_orientation,Inf,3000
488,45,60,3,center_ring,per_orientation,Inf,3000
489,60,60,3,center_ring,per_orientation,Inf,3000
490,75,60,3,center_ring,per_orientation,Inf,3000
491,15,65,3,center_ring,per_orientation,Inf,3000
492,30,65,3,center_ring,per_orientation,Inf,3000
493,45,65,3,center_ring,per_orientation,Inf,3000
494,60,65,3,center_ring,per_orientation,Inf,3000
495,75,65,3,center_ring,per_orientation,Inf,3000
496,15,70,3,center_ring,per_orientation,Inf,3000
497,30,70,3,center_ring,per_orientation,Inf,3000
498,45,70,3,center_ring,per_orientation,Inf,3000
499,60,70,3,center_ring,per_orientation,Inf,3000
500,75,70,3,center_ring,per_orientation,Inf,3000
501,15,75,3,center_ring,per_orientation,Inf,3000
502,30,75,3,center_ring,per_orientation,Inf,3000
503,45,75,3,center_ring,per_orientation,Inf,3000
504,60,75,3,center_ring,per_orientation,Inf,3000
505,75,75,3,center_ring,per_orientation,Inf,3000
506,15,85,3,center_ring,per_orientation,Inf,3000
507,30,85,3,center_ring,per_orientation,Inf,3000
508,45,85,3,center_ring,per_orientation,Inf,3000
509,60,85,3,center_ring,per_orientation,Inf,3000
510,75,85,3,center_ring,per_orientation,Inf,3000
511,15,45,5,center_ring,per_orientation,Inf,5000
512,30,45,5,center_ring,per_orientation,Inf,5000
513,45,45,5,center_ring,per_orientation,Inf,5000
514,60,45,5,center_ring,per_orientation,Inf,5000
515,75,45,5,center_ring,per_orientation,Inf,5000
516,15,60,5,center_ring,per_orientation,Inf,5000
517,30,60,5,center_ring,per_orientation,Inf,5000
518,45,60,5,center_ring,per_orientation,Inf,5000
519,60,60,5,center_ring,per_orientation,Inf,5000
520,75,60,5,center_ring,per_orientation,Inf,5000
521,15,65,5,center_ring,per_orientation,409173457.473895,5000
522,30,65,5,center_ring,per_orientation,1326.36502696307,5000
523,45,65,5,center_ring,per_orientation,444.734829692735,5000
524,60,65,5,center_ring,per_orientation,409.044874599926,5000
525,75,65,5,center_ring,per_orientation,473.689686800505,5000
526,15,70,5,center_ring,per_orientation,165420512.290103,5000
527,30,70,5,center_ring,per_orientation,1326.36502696307,5000
528,45,70,5,center_ring,per_orientation,444.734829692735,5000
529,60,70,5,center_ring,per_orientation,402.288128001976,5000
530,75,70,5,center_ring,per_orientation,468.074616429763,5000
531,15,75,5,center_ring,per_orientation,165420512.290103,5000
532,30,75,5,center_ring,per_orientation,1326.36502696307,5000
533,45,75,5,center_ring,per_orientation,444.734829692735,5000
534,60,75,5,center_ring,per_orientation,402.288128001976,5000
535,75,75,5,center_ring,per_orientation,468.074616429763,5000
536,15,85,5,center_ring,per_orientation,165420512.290103,5000
537,30,85,5,center_ring,per_orientation,1326.36502696307,5000
538,45,85,5,center_ring,per_orientation,444.734829692735,5000
539,60,85,5,center_ring,per_orientation,402.288128001976,5000
540,75,85,5,center_ring,per_orientation,468.074616429763,5000
541,15,45,9,center_ring,per_orientation,Inf,9000
542,30,45,9,center_ring,per_orientation,Inf,9000
543,45,45,9,center_ring,per_orientation,Inf,9000
544,60,45,9,center_ring,per_orientation,Inf,9000
545,75,45,9,center_ring,per_orientation,Inf,9000
546,15,60,9,center_ring,per_orientation,Inf,9000
547,30,60,9,center_ring,per_orientation,Inf,9000
548,45,60,9,center_ring,per_orientation,Inf,9000
549,60,60,9,center_ring,per_orientation,Inf,9000
550,75,60,9,center_ring,per_orientation,Inf,9000
551,15,65,9,center_ring,per_orientation,233773960.663714,9000
552,30,65,9,center_ring,per_orientation,937.940965285539,9000
553,45,65,9,center_ring,per_orientation,314.487019225986,9000
554,60,65,9,center_ring,per_orientation,284.463728538596,9000
555,75,65,9,center_ring,per_orientation,334.953571721338,9000
556,15,70,9,center_ring,per_orientation,116997660.840413,9000
557,30,70,9,center_ring,per_orientation,937.940965285539,9000
558,45,70,9,center_ring,per_orientation,314.487019225986,9000
559,60,70,9,center_ring,per_orientation,284.463728538596,9000
560,75,70,9,center_ring,per_orientation,330.983030011686,9000
561,15,75,9,center_ring,per_orientation,116997660.840413,9000
562,30,75,9,center_ring,per_orientation,937.940965285539,9000
563,45,75,9,center_ring,per_orientation,314.487019225986,9000
564,60,75,9,center_ring,per_orientation,284.463728538596,9000
565,75,75,9,center_ring,per_orientation,330.983030011686,9000
566,15,85,9,center_ring,per_orientation,116997660.840413,9000
567,30,85,9,center_ring,per_orientation,937.940965285539,9000
568,45,85,9,center_ring,per_orientation,314.487019225986,9000
569,60,85,9,center_ring,per_orientation,284.463728538596,9000
570,75,85,9,center_ring,per_orientation,330.983030011686,9000
571,15,45,15,center_ring,per_orientation,Inf,15000
572,30,45,15,center_ring,per_orientation,Inf,15000
573,45,45,15,center_ring,per_orientation,Inf,15000
574,60,45,15,center_ring,per_orientation,Inf,15000
575,75,45,15,center_ring,per_orientation,Inf,15000
576,15,60,15,center_ring,per_orientation,Inf,15000
577,30,60,15,center_ring,per_orientation,Inf,15000
578,45,60,15,center_ring,per_orientation,Inf,15000
579,60,60,15,center_ring,per_orientation,Inf,15000
580,75,60,15,center_ring,per_orientation,Inf,15000
581,15,65,15,center_ring,per_orientation,240073145.44286,15000
582,30,65,15,center_ring,per_orientation,712.174306258711,15000
583,45,65,15,center_ring,per_orientation,237.734380096016,15000
584,60,65,15,center_ring,per_orientation,220.101077928106,15000
585,75,65,15,center_ring,per_orientation,253.202757269394,15000
586,15,70,15,center_ring,per_orientation,88452388.0897305,15000
587,30,70,15,center_ring,per_orientation,709.039130777516,15000
588,45,70,15,center_ring,per_orientation,237.734380096016,15000
589,60,70,15,center_ring,per_orientation,215.035525460387,15000
590,75,70,15,center_ring,per_orientation,250.201276823919,15000
591,15,75,15,center_ring,per_orientation,88452388.0897305,15000
592,30,75,15,center_ring,per_orientation,709.039130777516,15000
593,45,75,15,center_ring,per_orientation,237.734380096016,15000
594,60,75,15,center_ring,per_orientation,215.035525460387,15000
595,75,75,15,center_ring,per_orientation,250.201276823919,15000
596,15,85,15,center_ring,per_orientation,88452388.0897305,15000
597,30,85,15,center_ring,per_orientation,709.039130777516,15000
598,45,85,15,center_ring,per_orientation,237.734380096016,15000
599,60,85,15,center_ring,per_orientation,215.035525460387,15000
600,75,85,15,center_ring,per_orientation,250.201276823919,15000
601,15,45,25,center_ring,per_orientation,Inf,25000
602,30,45,25,center_ring,per_orientation,Inf,25000
603,45,45,25,center_ring,per_orientation,Inf,25000
604,60,45,25,center_ring,per_orientation,Inf,25000
605,75,45,25,center_ring,per_orientation,Inf,25000
606,15,60,25,center_ring,per_orientation,Inf,25000
607,30,60,25,center_ring,per_orientation,Inf,25000
608,45,60,25,center_ring,per_orientation,Inf,25000
609,60,60,25,center_ring,per_orientation,Inf,25000
610,75,60,25,center_ring,per_orientation,Inf,25000
611,15,65,25,center_ring,per_orientation,173679316.401112,25000
612,30,65,25,center_ring,per_orientation,541.547850463551,25000
613,45,65,25,center_ring,per_orientation,181.57471247262,25000
614,60,65,25,center_ring,per_orientation,164.236626627384,25000
615,75,65,25,center_ring,per_orientation,193.38755962697,25000
616,15,70,25,center_ring,per_orientation,67561425.5796482,25000
617,30,70,25,center_ring,per_orientation,541.547850463551,25000
618,45,70,25,center_ring,per_orientation,181.57471247262,25000
619,60,70,25,center_ring,per_orientation,164.236626627384,25000
620,75,70,25,center_ring,per_orientation,191.095125928843,25000
621,15,75,25,center_ring,per_orientation,67561425.5796482,25000
622,30,75,25,center_ring,per_orientation,541.547850463551,25000
623,45,75,25,center_ring,per_orientation,181.57471247262,25000
624,60,75,25,center_ring,per_orientation,164.236626627384,25000
625,75,75,25,center_ring,per_orientation,191.095125928843,25000
626,15,85,25,center_ring,per_orientation,67561425.5796482,25000
627,30,85,25,center_ring,per_orientation,541.547850463551,25000
628,45,85,25,center_ring,per_orientation,181.57471247262,25000
629,60,85,25,center_ring,per_orientation,164.236626627384,25000
630,75,85,25,center_ring,per_orientation,191.095125928843,25000
631,15,45,49,center_ring,per_orientation,Inf,49000
632,30,45,49,center_ring,per_orientation,Inf,49000
633,45,45,49,center_ring,per_orientation,Inf,49000
634,60,45,49,center_ring,per_orientation,Inf,49000
635,75,45,49,center_ring,per_orientation,Inf,49000
636,15,60,49,center_ring,per_orientation,Inf,49000
637,30,60,49,center_ring,per_orientation,Inf,49000
638,45,60,49,center_ring,per_orientation,Inf,49000
639,60,60,49,center_ring,per_orientation,Inf,49000
640,75,60,49,center_ring,per_orientation,Inf,49000
641,15,65,49,center_ring,per_orientation,136568856.272642,49000
642,30,65,49,center_ring,per_orientation,397.600409705191,49000
643,45,65,49,center_ring,per_orientation,128.393791420873,49000
644,60,65,49,center_ring,per_orientation,116.133108407087,49000
645,75,65,49,center_ring,per_orientation,136.746049372044,49000
646,15,70,49,center_ring,per_orientation,47775635.0752952,49000
647,30,70,49,center_ring,per_orientation,382.937492920629,49000
648,45,70,49,center_ring,per_orientation,128.393791420873,49000
649,60,70,49,center_ring,per_orientation,116.133108407087,49000
650,75,70,49,center_ring,per_orientation,135.125046091475,49000
651,15,75,49,center_ring,per_orientation,47775635.0752952,49000
652,30,75,49,center_ring,per_orientation,382.937492920629,49000
653,45,75,49,center_ring,per_orientation,128.393791420873,49000
654,60,75,49,center_ring,per_orientation,116.133108407087,49000
655,75,75,49,center_ring,per_orientation,135.125046091475,49000
656,15,85,49,center_ring,per_orientation,47775635.0752952,49000
657,30,85,49,center_ring,per_orientation,382.937492920629,49000
658,45,85,49,center_ring,per_orientation,128.393791420873,49000
659,60,85,49,center_ring,per_orientation,116.133108407087,49000
660,75,85,49,center_ring,per_orientation,135.125046091475,49000
661,15,45,81,center_ring,per_orientation,Inf,81000
662,30,45,81,center_ring,per_orientation,Inf,81000
663,45,45,81,center_ring,per_orientation,Inf,81000
664,60,45,81,center_ring,per_orientation,Inf,81000
665,75,45,81,center_ring,per_orientation,Inf,81000
666,15,60,81,center_ring,per_orientation,Inf,81000
667,30,60,81,center_ring,per_orientation,Inf,81000
668,45,60,81,center_ring,per_orientation,Inf,81000
669,60,60,81,center_ring,per_orientation,Inf,81000
670,75,60,81,center_ring,per_orientation,Inf,81000
671,15,65,81,center_ring,per_orientation,111505298.386649,81000
672,30,65,81,center_ring,per_orientation,319.643763285394,81000
673,45,65,81,center_ring,per_orientation,99.4537477746772,81000
674,60,65,81,center_ring,per_orientation,89.9564069460975,81000
675,75,65,81,center_ring,per_orientation,105.92316015722,81000
676,15,70,81,center_ring,per_orientation,37007642.478648,81000
677,30,70,81,center_ring,per_orientation,296.623807428752,81000
678,45,70,81,center_ring,per_orientation,99.4537477746772,81000
679,60,70,81,center_ring,per_orientation,89.9564069460974,81000
680,75,70,81,center_ring,per_orientation,104.667533907298,81000
681,15,75,81,center_ring,per_orientation,37007642.478648,81000
682,30,75,81,center_ring,per_orientation,296.623807428752,81000
683,45,75,81,center_ring,per_orientation,99.4537477746772,81000
684,60,75,81,center_ring,per_orientation,89.9564069460974,81000
685,75,75,81,center_ring,per_orientation,104.667533907298,81000
686,15,85,81,center_ring,per_orientation,37007642.478648,81000
687,30,85,81,center_ring,per_orientation,296.623807428752,81000
688,45,85,81,center_ring,per_orientation,99.4537477746772,81000
689,60,85,81,center_ring,per_orientation,89.9564069460974,81000
690,75,85,81,center_ring,per_orientation,104.667533907298,81000
691,15,45,121,center_ring,per_orientation,Inf,121000
692,30,45,121,center_ring,per_orientation,Inf,121000
693,45,45,121,center_ring,per_orientation,Inf,121000
694,60,45,121,center_ring,per_orientation,Inf,121000
695,75,45,121,center_ring,per_orientation,Inf,121000
696,15,60,121,center_ring,per_orientation,Inf,121000
697,30,60,121,center_ring,per_orientation,Inf,121000
698,45,60,121,center_ring,per_orientation,Inf,121000
699,60,60,121,center_ring,per_orientation,Inf,121000
700,75,60,121,center_ring,per_orientation,Inf,121000
701,15,65,121,center_ring,per_orientation,88009847.7665551,121000
702,30,65,121,center_ring,per_orientation,254.769011642813,121000
703,45,65,121,center_ring,per_orientation,81.2037874445721,121000
704,60,65,121,center_ring,per_orientation,73.4491350703566,121000
705,75,65,121,center_ring,per_orientation,86.4859500978555,121000
706,15,70,121,center_ring,per_orientation,30216942.0055764,121000
707,30,70,121,center_ring,per_orientation,242.1930275991,121000
708,45,70,121,center_ring,per_orientation,81.2037874445721,121000
709,60,70,121,center_ring,per_orientation,73.4491350703566,121000
710,75,70,121,center_ring,per_orientation,85.4607345212727,121000
711,15,75,121,center_ring,per_orientation,30216942.0055764,121000
712,30,75,121,center_ring,per_orientation,242.1930275991,121000
713,45,75,121,center_ring,per_orientation,81.2037874445721,121000
714,60,75,121,center_ring,per_orientation,73.4491350703566,121000
715,75,75,121,center_ring,per_orientation,85.4607345212727,121000
716,15,85,121,center_ring,per_orientation,30216942.0055764,121000
717,30,85,121,center_ring,per_orientation,242.1930275991,121000
718,45,85,121,center_ring,per_orientation,81.2037874445721,121000
719,60,85,121,center_ring,per_orientation,73.4491350703566,121000
720,75,85,121,center_ring,per_orientation,85.4607345212727,121000
721,15,45,3,two_rings,per_orientation,Inf,3000
722,30,45,3,two_rings,per_orientation,Inf,3000
723,45,45,3,two_rings,per_orientation,Inf,3000
724,60,45,3,two_rings,per_orientation,Inf,3000
725,75,45,3,two_rings,per_orientation,Inf,3000
726,15,60,3,two_rings,per_orientation,Inf,3000
727,30,60,3,two_rings,per_orientation,Inf,3000
728,45,60,3,two_rings,per_orientation,Inf,3000
729,60,60,3,two_rings,per_orientation,Inf,3000
730,75,60,3,two_rings,per_orientation,Inf,3000
731,15,65,3,two_rings,per_orientation,Inf,3000
732,30,65,3,two_rings,per_orientation,Inf,3000
733,45,65,3,two_rings,per_orientation,Inf,3000
734,60,65,3,two_rings,per_orientation,Inf,3000
735,75,65,3,two_rings,per_orientation,Inf,3000
736,15,70,3,two_rings,per_orientation,421189427.402139,3000
737,30,70,3,two_rings,per_orientation,3517.55334378294,3000
738,45,70,3,two_rings,per_orientation,1112.58213676141,3000
739,60,70,3,two_rings,per_orientation,1023.50624409372,3000
740,75,70,3,two_rings,per_orientation,1197.52600204184,3000
741,15,75,3,two_rings,per_orientation,421189427.402139,3000
742,30,75,3,two_rings,per_orientation,3517.55334378294,3000
743,45,75,3,two_rings,per_orientation,1112.58213676141,3000
744,60,75,3,two_rings,per_orientation,1023.50624409372,3000
745,75,75,3,two_rings,per_orientation,1197.52600204184,3000
746,15,85,3,two_rings,per_orientation,421189427.402139,3000
747,30,85,3,two_rings,per_orientation,3517.55334378294,3000
748,45,85,3,two_rings,per_orientation,1112.58213676141,3000
749,60,85,3,two_rings,per_orientation,1023.50624409372,3000
750,75,85,3,two_rings,per_orientation,1197.52600204184,3000
751,15,45,5,two_rings,per_orientation,Inf,5000
752,30,45,5,two_rings,per_orientation,Inf,5000
753,45,45,5,two_rings,per_orientation,Inf,5000
754,60,45,5,two_rings,per_orientation,Inf,5000
755,75,45,5,two_rings,per_orientation,Inf,5000
756,15,60,5,two_rings,per_orientation,Inf,5000
757,30,60,5,two_rings,per_orientation,Inf,5000
758,45,60,5,two_rings,per_orientation,Inf,5000
759,60,60,5,two_rings,per_orientation,Inf,5000
760,75,60,5,two_rings,per_orientation,Inf,5000
761,15,65,5,two_rings,per_orientation,Inf,5000
762,30,65,5,two_rings,per_orientation,Inf,5000
763,45,65,5,two_rings,per_orientation,Inf,5000
764,60,65,5,two_rings,per_orientation,Inf,5000
765,75,65,5,two_rings,per_orientation,Inf,5000
766,15,70,5,two_rings,per_orientation,178613674.699573,5000
767,30,70,5,two_rings,per_orientation,1443.56597665531,5000
768,45,70,5,two_rings,per_orientation,478.423250208984,5000
769,60,70,5,two_rings,per_orientation,434.498868893476,5000
770,75,70,5,two_rings,per_orientation,507.42923779289,5000
771,15,75,5,two_rings,per_orientation,178613674.699573,5000
772,30,75,5,two_rings,per_orientation,1443.56597665531,5000
773,45,75,5,two_rings,per_orientation,478.423250208984,5000
774,60,75,5,two_rings,per_orientation,434.498868893476,5000
775,75,75,5,two_rings,per_orientation,507.42923779289,5000
776,15,85,5,two_rings,per_orientation,178613674.699573,5000
777,30,85,5,two_rings,per_orientation,1443.56597665531,5000
778,45,85,5,two_rings,per_orientation,478.423250208984,5000
779,60,85,5,two_rings,per_orientation,434.498868893476,5000
780,75,85,5,two_rings,per_orientation,507.42923779289,5000
781,15,45,9,two_rings,per_orientation,Inf,9000
782,30,45,9,two_rings,per_orientation,Inf,9000
783,45,45,9,two_rings,per_orientation,Inf,9000
784,60,45,9,two_rings,per_orientation,Inf,9000
785,75,45,9,two_rings,per_orientation,Inf,9000
786,15,60,9,two_rings,per_orientation,Inf,9000
787,30,60,9,two_rings,per_orientation,Inf,9000
788,45,60,9,two_rings,per_orientation,Inf,9000
789,60,60,9,two_rings,per_orientation,Inf,9000
790,75,60,9,two_rings,per_orientation,Inf,9000
791,15,65,9,two_rings,per_orientation,453461964.840731,9000
792,30,65,9,two_rings,per_orientation,1254.83275527599,9000
793,45,65,9,two_rings,per_orientation,363.082950951008,9000
794,60,65,9,two_rings,per_orientation,328.442810809586,9000
795,75,65,9,two_rings,per_orientation,386.736330465093,9000
796,15,70,9,two_rings,per_orientation,135009641.784083,9000
797,30,70,9,two_rings,per_orientation,1082.80810874436,9000
798,45,70,9,two_rings,per_orientation,363.082950951008,9000
799,60,70,9,two_rings,per_orientation,328.442810809585,9000
800,75,70,9,two_rings,per_orientation,382.152057812568,9000
801,15,75,9,two_rings,per_orientation,135009641.784083,9000
802,30,75,9,two_rings,per_orientation,1082.80810874436,9000
803,45,75,9,two_rings,per_orientation,363.082950951008,9000
804,60,75,9,two_rings,per_orientation,328.442810809585,9000
805,75,75,9,two_rings,per_orientation,382.152057812568,9000
806,15,85,9,two_rings,per_orientation,135009641.784083,9000
807,30,85,9,two_rings,per_orientation,1082.80810874436,9000
808,45,85,9,two_rings,per_orientation,363.082950951008,9000
809,60,85,9,two_rings,per_orientation,328.442810809585,9000
810,75,85,9,two_rings,per_orientation,382.152057812568,9000
811,15,45,15,two_rings,per_orientation,Inf,15000
812,30,45,15,two_rings,per_orientation,Inf,15000
813,45,45,15,two_rings,per_orientation,Inf,15000
814,60,45,15,two_rings,per_orientation,Inf,15000
815,75,45,15,two_rings,per_orientation,Inf,15000
816,15,60,15,two_rings,per_orientation,Inf,15000
817,30,60,15,two_rings,per_orientation,Inf,15000
818,45,60,15,two_rings,per_orientation,Inf,15000
819,60,60,15,two_rings,per_orientation,Inf,15000
820,75,60,15,two_rings,per_orientation,Inf,15000
821,15,65,15,two_rings,per_orientation,278072408.918709,15000
822,30,65,15,two_rings,per_orientation,849.410779298193,15000
823,45,65,15,two_rings,per_orientation,284.822411999243,15000
824,60,65,15,two_rings,per_orientation,257.650086366654,15000
825,75,65,15,two_rings,per_orientation,303.37886114306,15000
826,15,70,15,two_rings,per_orientation,105905111.236228,15000
827,30,70,15,two_rings,per_orientation,849.410779298193,15000
828,45,70,15,two_rings,per_orientation,284.822411999243,15000
829,60,70,15,two_rings,per_orientation,257.650086366654,15000
830,75,70,15,two_rings,per_orientation,299.782692429015,15000
831,15,75,15,two_rings,per_orientation,105905111.236228,15000
832,30,75,15,two_rings,per_orientation,849.410779298193,15000
833,45,75,15,two_rings,per_orientation,284.822411999243,15000
834,60,75,15,two_rings,per_orientation,257.650086366654,15000
835,75,75,15,two_rings,per_orientation,299.782692429015,15000
836,15,85,15,two_rings,per_orientation,105905111.236228,15000
837,30,85,15,two_rings,per_orientation,849.410779298193,15000
838,45,85,15,two_rings,per_orientation,284.822411999243,15000
839,60,85,15,two_rings,per_orientation,257.650086366654,15000
840,75,85,15,two_rings,per_orientation,299.782692429015,15000
841,15,45,25,two_rings,per_orientation,Inf,25000
842,30,45,25,two_rings,per_orientation,Inf,25000
843,45,45,25,two_rings,per_orientation,Inf,25000
844,60,45,25,two_rings,per_orientation,Inf,25000
845,75,45,25,two_rings,per_orientation,Inf,25000
846,15,60,25,two_rings,per_orientation,Inf,25000
847,30,60,25,two_rings,per_orientation,Inf,25000
848,45,60,25,two_rings,per_orientation,Inf,25000
849,60,60,25,two_rings,per_orientation,Inf,25000
850,75,60,25,two_rings,per_orientation,Inf,25000
851,15,65,25,two_rings,per_orientation,217508500.620765,25000
852,30,65,25,two_rings,per_orientation,663.064547439081,25000
853,45,65,25,two_rings,per_orientation,222.337859594802,25000
854,60,65,25,two_rings,per_orientation,201.127238230094,25000
855,75,65,25,two_rings,per_orientation,236.824048936569,25000
856,15,70,25,two_rings,per_orientation,82669722.6464415,25000
857,30,70,25,two_rings,per_orientation,663.064547439081,25000
858,45,70,25,two_rings,per_orientation,222.337859594802,25000
859,60,70,25,two_rings,per_orientation,201.127238230094,25000
860,75,70,25,two_rings,per_orientation,234.016805286247,25000
861,15,75,25,two_rings,per_orientation,82669722.6464415,25000
862,30,75,25,two_rings,per_orientation,663.064547439081,25000
863,45,75,25,two_rings,per_orientation,222.337859594802,25000
864,60,75,25,two_rings,per_orientation,201.127238230094,25000
865,75,75,25,two_rings,per_orientation,234.016805286247,25000
866,15,85,25,two_rings,per_orientation,82669722.6464415,25000
867,30,85,25,two_rings,per_orientation,663.064547439081,25000
868,45,85,25,two_rings,per_orientation,222.337859594802,25000
869,60,85,25,two_rings,per_orientation,201.127238230094,25000
870,75,85,25,two_rings,per_orientation,234.016805286247,25000
871,15,45,49,two_rings,per_orientation,Inf,49000
872,30,45,49,two_rings,per_orientation,Inf,49000
873,45,45,49,two_rings,per_orientation,Inf,49000
874,60,45,49,two_rings,per_orientation,Inf,49000
875,75,45,49,two_rings,per_orientation,Inf,49000
876,15,60,49,two_rings,per_orientation,Inf,49000
877,30,60,49,two_rings,per_orientation,Inf,49000
878,45,60,49,two_rings,per_orientation,Inf,49000
879,60,60,49,two_rings,per_orientation,Inf,49000
880,75,60,49,two_rings,per_orientation,Inf,49000
881,15,65,49,two_rings,per_orientation,150498110.139572,49000
882,30,65,49,two_rings,per_orientation,476.356160520875,49000
883,45,65,49,two_rings,per_orientation,159.73139910728,49000
884,60,65,49,two_rings,per_orientation,144.493645354017,49000
885,75,65,49,two_rings,per_orientation,170.138882842432,49000
886,15,70,49,two_rings,per_orientation,59390397.0537005,49000
887,30,70,49,two_rings,per_orientation,476.356160520875,49000
888,45,70,49,two_rings,per_orientation,159.73139910728,49000
889,60,70,49,two_rings,per_orientation,144.493645354016,49000
890,75,70,49,two_rings,per_orientation,168.12210731288,49000
891,15,75,49,two_rings,per_orientation,59390397.0537005,49000
892,30,75,49,two_rings,per_orientation,476.356160520875,49000
893,45,75,49,two_rings,per_orientation,159.73139910728,49000
894,60,75,49,two_rings,per_orientation,144.493645354016,49000
895,75,75,49,two_rings,per_orientation,168.12210731288,49000
896,15,85,49,two_rings,per_orientation,59390397.0537005,49000
897,30,85,49,two_rings,per_orientation,476.356160520875,49000
898,45,85,49,two_rings,per_orientation,159.73139910728,49000
899,60,85,49,two_rings,per_orientation,144.493645354016,49000
900,75,85,49,two_rings,per_orientation,168.12210731288,49000
901,15,45,81,two_rings,per_orientation,Inf,81000
902,30,45,81,two_rings,per_orientation,Inf,81000
903,45,45,81,two_rings,per_orientation,Inf,81000
904,60,45,81,two_rings,per_orientation,Inf,81000
905,75,45,81,two_rings,per_orientation,Inf,81000
906,15,60,81,two_rings,per_orientation,Inf,81000
907,30,60,81,two_rings,per_orientation,Inf,81000
908,45,60,81,two_rings,per_orientation,Inf,81000
909,60,60,81,two_rings,per_orientation,Inf,81000
910,75,60,81,two_rings,per_orientation,Inf,81000
911,15,65,81,two_rings,per_orientation,118719505.855003,81000
912,30,65,81,two_rings,per_orientation,371.386605232428,81000
913,45,65,81,two_rings,per_orientation,124.53319048792,81000
914,60,65,81,two_rings,per_orientation,112.653313700748,81000
915,75,65,81,two_rings,per_orientation,132.647407382792,81000
916,15,70,81,two_rings,per_orientation,46302891.7438484,81000
917,30,70,81,two_rings,per_orientation,371.386605232428,81000
918,45,70,81,two_rings,per_orientation,124.53319048792,81000
919,60,70,81,two_rings,per_orientation,112.653313700748,81000
920,75,70,81,two_rings,per_orientation,131.075045088499,81000
921,15,75,81,two_rings,per_orientation,46302891.7438484,81000
922,30,75,81,two_rings,per_orientation,371.386605232428,81000
923,45,75,81,two_rings,per_orientation,124.53319048792,81000
924,60,75,81,two_rings,per_orientation,112.653313700748,81000
925,75,75,81,two_rings,per_orientation,131.075045088499,81000
926,15,85,81,two_rings,per_orientation,46302891.7438484,81000
927,30,85,81,two_rings,per_orientation,371.386605232428,81000
928,45,85,81,two_rings,per_orientation,124.53319048792,81000
929,60,85,81,two_rings,per_orientation,112.653313700748,81000
930,75,85,81,two_rings,per_orientation,131.075045088499,81000
931,15,45,121,two_rings,per_orientation,Inf,121000
932,30,45,121,two_rings,per_orientation,Inf,121000
933,45,45,121,two_rings,per_orientation,Inf,121000
934,60,45,121,two_rings,per_orientation,Inf,121000
935,75,45,121,two_rings,per_orientation,Inf,121000
936,15,60,121,two_rings,per_orientation,Inf,121000
937,30,60,121,two_rings,per_orientation,Inf,121000
938,45,60,121,two_rings,per_orientation,Inf,121000
939,60,60,121,two_rings,per_orientation,Inf,121000
940,75,60,121,two_rings,per_orientation,Inf,121000
941,15,65,121,two_rings,per_orientation,96046163.5215985,121000
942,30,65,121,two_rings,per_orientation,304.231279504071,121000
943,45,65,121,two_rings,per_orientation,102.014740563011,121000
944,60,65,121,two_rings,per_orientation,92.2830607719496,121000
945,75,65,121,two_rings,per_orientation,108.66176829625,121000
946,15,70,121,two_rings,per_orientation,37930139.9267906,121000
947,30,70,121,two_rings,per_orientation,304.231279504071,121000
948,45,70,121,two_rings,per_orientation,102.014740563011,121000
949,60,70,121,two_rings,per_orientation,92.2830607719494,121000
950,75,70,121,two_rings,per_orientation,107.37372471926,121000
951,15,75,121,two_rings,per_orientation,37930139.9267906,121000
952,30,75,121,two_rings,per_orientation,304.231279504071,121000
953,45,75,121,two_rings,per_orientation,102.014740563011,121000
954,60,75,121,two_rings,per_orientation,92.2830607719494,121000
955,75,75,121,two_rings,per_orientation,107.37372471926,121000
956,15,85,121,two_rings,per_orientation,37930139.9267906,121000
957,30,85,121,two_rings,per_orientation,304.231279504071,121000
958,45,85,121,two_rings,per_orientation,102.014740563011,121000
959,60,85,121,two_rings,per_orientation,92.2830607719494,121000
